time,cwnd,rtt,rto,ssthresh
39.048345502,2156,20.619,221,1154
39.182004578,2178,20.639,221,1154
39.313669833,1933,20.544,221,1154
39.446031416,986,20.507,221,1154
39.580189893,2266,20.232,221,1154
39.712431274,1176,20.521,221,1154
39.845457785,1621,20.55,221,1154
39.979094120,2280,20.022,221,1154
40.114206281,2302,20.595,221,1154
40.248088224,2092,20.387,221,1154
40.380851010,1224,20.548,221,1154
40.511998426,1562,20.78,221,1154
40.645733907,2264,20.007,221,1154
40.780188844,2266,20.413,221,1154
40.914977823,4,20.696,221,1154
41.052324897,4,20.158,221,1154
41.181155602,1147,20.498,221,1154
41.310991947,1100,20.697,221,1154
41.443949703,1220,20.054,221,1154
41.577389572,1477,20.55,221,1154
41.710453767,2072,20.328,221,1154
41.843792492,1377,20.562,221,1154
41.975980385,906,20.532,221,1154
42.109849947,2104,20.528,221,1154
42.242602890,1814,20.626,221,1154
42.373780172,2302,20.511,221,1154
42.504318404,2238,20.415,221,1154
42.635951815,2218,20.193,221,1154
42.766979432,1817,20.829,221,1154
42.898677242,989,20.075,221,1154
43.031975173,2336,20.146,221,1154
43.162381122,2154,20.516,221,1154
43.296487050,2260,20.54,221,1154
43.429090870,926,20.74,221,1154
43.562409138,1658,20.78,221,1154
43.696017958,1011,20.002,221,1154
43.828359037,2331,20.573,221,1154
43.958836193,1105,20.484,221,1154
44.094444595,2298,20.451,221,1154
44.228435625,2288,20.432,221,1154
44.360735752,2225,20.571,221,1154
44.494108901,1378,20.086,221,1154
44.627567936,2320,20.738,221,1154
44.756806362,1449,20.802,221,1154
44.888579523,2090,20.507,221,1154
45.021910460,2340,20.675,221,1154
45.153276495,2166,20.647,221,1154
45.287566793,1189,20.351,221,1154
45.421737379,1237,20.704,221,1154
45.554614695,1173,20.596,221,1154
45.687120318,2290,20.568,221,1154
45.818630914,2268,20.315,221,1154
45.949224173,2268,20.021,221,1154
46.084186458,881,20.545,221,1154
46.216347431,2282,20.534,221,1154
46.347759771,2270,20.23,221,1154
46.478887862,2240,20.334,221,1154
46.610950350,2224,20.406,221,1154
46.745456016,1135,20.72,221,1154
46.880069330,1105,20.279,221,1154
47.016295957,2280,20.296,221,1154
47.150605411,2097,20.701,221,1154
47.285047466,2054,20.573,221,1154
47.418595504,2236,20.265,221,1154
47.552116576,2106,20.274,221,1154
47.684270409,1542,20.547,221,1154
47.816621355,2388,20.413,221,1154
47.948756711,1513,20.316,221,1154
48.083258392,2332,20.419,221,1154
48.214804021,1206,20.233,221,1154
48.350464005,2156,20.723,221,1154
48.481619812,2092,20.626,221,1154
48.613155899,2092,20.529,221,1154
48.745438174,2104,20.493,221,1154
48.879473272,1221,20.631,221,1154
49.011412654,715,20.597,221,1154
49.142801891,1116,20.054,221,1154
49.274509331,2176,20.551,221,1154
49.408085440,2120,20.444,221,1154
49.539638644,1856,20.708,221,1154
49.667539953,1287,20.406,221,1154
49.796980891,1213,20.625,221,1154
49.927760079,1812,20.569,221,1154
50.060731112,1828,20.021,221,1154
50.195623552,1868,20.135,221,1154
50.329316405,1153,20.238,221,1154
50.462845615,1176,20.315,221,1154
50.595703938,639,20.743,221,1154
50.729990060,1415,20.658,221,1154
50.862441858,2288,20.376,221,1154
50.994945896,920,20.559,221,1154
51.127941522,4,20.451,221,1154
51.262282732,4,20.205,221,1154
51.393203895,1112,20.117,221,1154
51.524481471,1550,20.519,221,1154
51.656939875,2202,20.441,221,1154
51.786139288,2254,20.207,221,1154
51.918818503,1242,20.062,221,1154
52.048668826,988,20.424,221,1154
52.181213081,2090,20.729,221,1154
52.313131672,1505,20.653,221,1154
52.446452177,1199,20.008,221,1154
52.580574246,1182,20.591,221,1154
52.713349248,1956,20.682,221,1154
52.846816274,2068,20.602,221,1154
52.980742567,2030,20.482,221,1154
53.114275281,1109,20.316,221,1154
53.248508674,2042,20.806,221,1154
53.381596249,797,20.734,221,1154
53.514930688,1188,20.708,221,1154
53.645931009,704,20.516,221,1154
53.777214424,2178,20.163,221,1154
53.909473345,814,20.555,221,1154
54.044151678,969,20.045,221,1154
54.177131469,2220,20.432,221,1154
54.308565629,1344,20.231,221,1154
54.439506368,2166,20.891,221,1154
54.572475287,1161,20.287,221,1154
54.707219373,2316,20.693,221,1154
54.838666807,1354,20.456,221,1154
54.971191617,1698,20.546,221,1154
55.105397675,1185,20.067,221,1154
55.238738182,2076,20.112,221,1154
55.370499361,2298,20.774,221,1154
55.503176887,955,20.594,221,1154
55.637806388,744,20.61,221,1154
55.771365238,1192,20.463,221,1154
55.904446993,1112,20.543,221,1154
56.032680698,879,20.595,221,1154
56.164783803,1143,20.313,221,1154
56.295281470,2109,20.152,221,1154
56.427222078,845,20.496,221,1154
56.561369245,1238,20.175,221,1154
56.692954841,2284,20.487,221,1154
56.824315544,2246,20.581,221,1154
56.955620335,2044,20.767,221,1154
57.090139207,1179,20.123,221,1154
57.224365926,1984,20.464,221,1154
57.357334890,1017,20.28,221,1154
57.490379433,1954,20.519,221,1154
57.622816003,1395,20.457,221,1154
57.753194373,875,20.582,221,1154
57.887580279,1301,20.428,221,1154
58.019966546,1828,20.624,221,1154
58.153546018,2280,20.376,221,1154
58.286125291,2142,20.229,221,1154
58.419660647,1315,20.201,221,1154
58.551987180,2239,20.043,221,1154
58.684480616,1156,20.818,221,1154
58.816198874,2230,20.344,221,1154
58.949867184,2230,20.674,221,1154
59.083150113,2194,20.192,221,1154
59.214230464,1232,20.132,221,1154
59.349398714,1955,20.53,221,1154
59.483439487,2082,20.285,221,1154
59.617520846,1250,20.555,221,1154
59.748493528,1962,20.664,221,1154
59.881654312,1123,20.177,221,1154
60.013143217,922,20.591,221,1154
60.144844043,1946,20.462,221,1154
